raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk
3.1135	2.9476	3.1864	5.2417	3.5175	3.1355	3.6889	6.0162	3.4812	3.9684	4.2471
3.0773	2.7233	3.5381	3.9627	2.9867	3.9627	4.2399	6.2971	2.6137	3.2884	4.0055
3.0106	3.3429	3.5234	3.6217	2.4177	3.5381	3.8754	6.5793	3.3604	3.2189	3.9318
3.0956	3.5553	2.7688	6.1291	4.0128	4.6434	5.0938	7.3639	2.6596	4.0431	2.8028
3.4436	3.1697	4.0128	6.0684	4.0877	5.1761	5.6664	7.9725	3.2696	3.6533	3.8111
4.1255	3.7424	3.0493	5.2204	2.9096	4.4188	4.9488	7.1491	3.1739	3.7353	3.7565
3.5891	3.1091	3.4372	3.5381	2.7054	4.8203	5.5373	7.5787	2.4204	3.3534	2.6933
3.1655	3.0587	3.6270	3.6939	2.6679	3.1135	3.3878	6.2442	3.0253	3.3878	4.0724
3.1987	2.9781	2.7517	5.7430	3.4308	3.7842	4.1851	5.7714	3.1398	3.6533	3.8691
2.9392	3.4012	3.5115	3.4563	2.5565	2.4069	3.1739	5.2364	3.2465	3.4751	3.9040
3.5639	2.8662	3.4751	3.6687	3.0445	3.4874	3.7353	5.6240	3.2387	3.6687	4.2627
3.7842	3.4812	4.6434	6.5177	4.4272	3.4935	3.8898	6.0936	3.7977	4.1698	3.8607
2.8208	2.7453	4.0570	5.2257	4.2166	3.6217	4.0200	5.8916	3.2958	3.4012	3.4689
4.1320	3.7209	3.4626	5.0039	3.3142	3.4500	3.7773	6.0936	3.2619	3.5553	3.6814
3.6889	3.3286	3.3358	3.3032	2.5541	3.3429	3.8395	6.1203	3.0681	3.4935	3.9396
3.4436	3.4874	2.9096	5.0689	3.2619	3.5175	3.8898	5.7004	3.4177	3.8816	4.0877
3.0819	2.9096	3.4751	3.5496	2.6967	3.1612	3.1697	5.8230	2.7587	3.6082	3.6889
4.0500	3.3776	3.4874	3.7087	2.8285	3.6889	4.0128	6.3491	2.8467	3.7353	4.0792
3.8691	3.1046	3.3464	3.7635	3.1442	2.7331	3.1001	6.3936	3.0634	3.4689	2.8285
4.3095	3.9908	3.4563	3.5752	2.6817	4.5706	4.9127	5.9108	2.9648	3.4812	3.9040
3.6610	3.1398	2.9307	4.2312	2.7081	2.9014	4.1698	7.0067	3.8816	4.8122	5.0239
4.6597	4.0877	3.4995	3.7013	2.8064	3.4751	3.8607	6.2166	2.7421	3.0819	3.7705
3.6738	4.0431	2.9689	5.3279	3.6350	3.7705	4.1320	6.0776	4.0055	4.5870	5.1417
4.6840	4.4031	3.3429	3.4995	2.8622	3.6481	4.0792	6.0684	3.0445	3.4812	3.8691
5.0434	4.9628	3.9259	5.9890	4.4188	3.6687	3.7842	5.9890	3.0155	3.2581	4.0877
4.4104	4.0877	3.6270	3.3878	2.9307	3.9759	4.6840	7.6948	2.3979	2.8976	3.9180
3.1612	3.0681	4.5065	6.3063	4.3870	3.2884	3.7087	6.6425	3.1398	3.6028	4.3320
3.2387	2.7140	2.9957	5.0239	3.3464	3.4812	3.7977	6.1026	3.2387	3.7565	4.3554
3.4078	3.5752	3.1224	5.1059	3.3534	2.8136	4.0724	6.1377	3.0865	3.5381	3.8607
4.4987	4.0656	3.4308	3.3878	2.5541	3.6610	3.5439	6.1463	3.3032	3.5381	4.7362
2.5626	2.8320	3.2387	4.7274	3.0253	3.7910	4.1092	5.9713	3.0397	3.3945	3.6939
3.2619	3.3534	3.6481	5.0304	3.1485	4.0570	4.3720	6.1203	4.2002	5.0689	5.8493
3.4012	3.3776	3.1987	3.6481	3.0106	3.5293	4.1558	5.6836	2.9867	3.7209	4.1320
3.5807	3.3604	2.8100	3.4243	2.9140	3.1987	3.7705	6.4036	2.7924	3.1001	2.3979
3.4500	3.0253	2.5817	2.5209	2.8582	3.6814	3.9759	5.9454	2.8028	3.2149	3.4995
3.2149	3.2068	3.5439	3.7910	3.1135	3.1485	3.3178	6.4200	3.1739	3.1822	3.9318
2.9221	3.0301	4.6840	5.3660	4.2239	3.4935	3.9551	5.8665	3.4243	4.1320	3.0540
3.0204	3.2387	3.1570	3.3878	2.4579	3.3178	3.9627	6.5177	3.1135	3.7705	4.4272
4.4104	4.2850	3.4563	3.6217	3.2347	3.5293	3.8177	5.6733	3.2189	3.1001	3.9318
3.5752	3.5496	3.4144	3.4144	2.5565	2.8208	3.7635	6.3936	4.2471	5.1358	5.7869
3.1046	2.9781	3.2465	3.7013	2.6790	4.2312	4.5706	7.3550	3.3032	3.8330	3.7160
3.4935	3.8177	3.2771	3.2149	2.7265	4.1479	4.5706	6.3578	3.0155	3.7635	3.5439
3.1135	3.1442	3.0106	3.5234	2.7114	4.5706	4.9488	7.6054	3.0540	3.2847	4.1775
3.9982	3.3286	3.8691	4.3095	3.6217	4.4509	5.0562	6.9801	3.1046	3.3878	3.4500
3.2619	3.5891	3.4078	3.3604	2.7688	3.5115	3.8330	5.9636	3.6028	3.9259	4.3554
3.0910	2.7819	3.3069	3.9908	2.9349	4.2471	4.6357	6.4200	3.2189	3.7160	4.0792
3.2504	3.0773	3.3776	3.3250	2.8736	4.0500	4.8442	7.9010	4.0128	4.3477	3.1697
3.2149	2.9735	3.4436	3.6814	3.2619	4.3477	4.8122	7.1317	3.7773	4.2312	5.1591
3.5496	3.7842	3.1485	3.3464	2.8285	3.6136	4.0271	6.7662	3.0301	3.7910	3.9040
3.1864	3.1442	3.0865	4.7005	2.7206	3.8691	4.2166	6.6425	3.0819	3.3707	3.9180
4.2781	4.0431	3.2347	3.4874	2.7587	3.8330	4.0877	6.1549	3.1001	3.3878	3.8607
3.0204	2.8320	3.5115	3.8177	2.7233	3.7424	4.1558	6.7581	3.1822	3.4078	4.4819
3.5293	2.3979	3.1355	6.0234	4.5465	3.4177	3.4500	5.5797	2.4536	4.5465	2.4301
3.3776	2.3988	3.3776	4.8040	3.8544	4.3162	4.2627	5.6560	2.5153	4.9904	2.4159
2.5975	2.4816	2.9560	5.2627	3.4935	3.0204	3.2504	6.4646	3.3844	3.8330	2.4087
3.2734	2.3988	4.0724	5.9789	4.8122	2.9648	3.5234	6.5709	2.9392	3.2504	2.4105
3.6738	2.3979	3.2387	3.6889	3.3142	2.9140	3.3464	5.8579	3.3464	4.2627	2.7788
3.8459	2.3979	3.7087	5.4596	4.5549	3.1398	3.1655	5.5530	2.4105	6.0497	2.4891
3.3776	2.3988	3.4751	5.5175	3.8754	3.5891	3.5891	5.8493	2.3979	2.5734	2.4060
3.9551	2.8028	3.4812	3.4626	3.2581	3.2387	3.3878	5.5255	2.3979	4.5304	2.4195
4.1620	2.6967	4.2312	4.1851	3.3707	4.8978	5.2523	8.0712	2.3979	2.3979	2.3979
3.4012	2.3979	2.6239	2.7233	3.2308	3.6889	3.7705	5.6560	2.3979	5.2095	2.4882
3.4144	2.3979	3.8691	5.8999	4.5304	3.1179	3.3776	5.6384	2.3979	6.4552	2.4940
4.9836	2.3979	3.9396	4.2166	3.2387	3.1442	3.3286	5.7526	2.3979	2.9264	2.3979
3.3142	2.4168	3.6217	5.6384	4.5706	4.0792	4.0271	6.6859	2.4042	2.3979	2.6115
3.6687	2.4957	3.4935	3.5695	2.5975	3.1355	3.3032	5.7104	2.3979	2.4536	2.4168
3.2734	2.3988	3.7565	3.8111	2.7887	3.0057	3.2884	5.4931	2.3979	3.5695	2.8320
2.8622	2.3988	3.5175	5.0499	4.1851	5.0239	5.2417	7.9547	2.3979	4.2471	2.5408
3.6610	2.4221	3.7635	3.1864	4.2781	4.4987	4.6597	7.3460	2.3979	6.0064	2.4536
3.4078	2.3988	3.2308	5.5872	3.7209	2.3979	2.5688	2.9221	2.4248	2.3979	2.6189
4.9972	2.3988	4.1320	5.2364	4.2239	3.5115	3.5234	5.9789	2.3979	2.6019	2.5408
4.4659	2.7619	3.2189	3.2229	3.1570	2.9058	3.1655	5.5175	2.3979	2.3988	2.5120
3.9474	2.3988	2.3979	2.7924	2.4639	2.8854	2.9096	5.7621	2.3979	2.3988	2.4510
3.7281	2.3988	3.1655	4.4659	3.5891	3.1179	3.1739	5.7869	2.3979	2.3979	2.4924
2.3979	2.3979	4.0724	5.3566	4.2781	2.7619	3.2847	6.1549	2.3979	2.7421	2.5209
3.4935	2.3979	3.4563	4.9972	3.8959	3.5439	3.6402	5.8833	2.4715	2.3979	2.6596
3.0493	2.3988	3.3178	5.9269	4.0360	3.3142	3.5293	5.6240	2.3979	2.3988	2.4006
3.2958	2.3988	3.4995	3.6082	3.4500	2.5281	3.0819	5.7526	2.4450	3.8544	2.5120
3.4012	2.3979	2.5447	2.6878	3.5175	4.0570	4.3241	7.2834	2.3979	3.6270	2.4423
4.2092	2.3988	4.3944	5.3660	4.9416	2.7651	2.9821	6.0234	2.8432	3.4500	2.7357
3.4177	2.3988	2.9307	3.6270	3.4812	2.8391	3.0155	5.5872	2.3979	2.4639	2.3979
3.7013	2.4204	3.9120	3.7910	3.1570	3.4177	3.4874	5.8406	2.3979	5.5452	2.4432
3.6481	2.3988	3.8265	5.4848	4.4188	2.8854	3.4243	5.8665	2.3979	2.3979	2.5006
3.9627	2.4096	2.5975	4.6032	2.9912	4.4987	4.5465	7.0067	2.3979	2.3988	2.3979
3.9759	2.3979	2.9183	3.4812	2.3979	3.1697	3.5056	6.3767	2.3979	2.3988	2.4415
2.7486	2.4078	3.9396	3.8044	2.8582	3.7977	3.9396	6.3063	2.3979	2.3979	2.4168
4.3944	2.3979	3.0301	3.1864	3.6738	2.4990	3.0540	5.8749	2.3979	3.1442	2.5930
3.9684	2.4957	3.4436	3.7635	3.4144	2.8547	3.0819	5.8916	2.3979	2.5353	2.4310
3.1091	2.4042	2.9606	3.4751	3.1398	3.0773	3.4812	5.6490	2.3979	3.7977	2.5006
2.7688	2.3979	3.8607	3.0397	4.1479	4.9345	5.0814	7.7129	2.6596	3.8395	2.5502
3.2884	2.4177	4.1400	6.1463	4.7095	2.8028	3.2229	5.8833	2.3979	2.4266	2.4467
3.9040	2.3979	3.7773	6.4473	5.0239	2.5603	3.2465	6.3491	2.3979	3.0540	2.5281
3.4935	2.4354	3.2149	3.7977	3.7013	3.5293	3.7773	6.0936	2.3979	4.8122	2.3979
3.5695	2.3988	3.5381	3.6028	4.0271	3.4243	3.5946	5.7430	2.3979	2.8814	2.3979
3.2465	2.3988	3.9318	4.0792	3.5807	3.9120	4.2002	6.8024	2.5795	3.0773	2.4544
3.4436	2.3988	2.4940	3.0819	2.9867	3.2619	3.5807	6.0776	2.3979	2.7924	2.4397
3.9180	2.4006	3.5234	4.2850	3.4308	2.9560	3.3945	5.8406	2.3979	2.3988	2.4816
3.8395	2.4168	3.6610	3.6889	3.0634	2.7140	3.4812	5.5013	2.3979	2.3979	2.3979
3.6350	2.3988	3.3429	5.4931	4.4344	3.0681	3.1224	5.5607	2.5153	7.2298	2.5541
2.3979	2.4493	4.7095	6.1377	4.9345	2.7751	3.2308	5.8999	2.4195	2.3979	2.3979
3.6217	2.6596	3.2884	4.0055	3.2581	2.4621	3.0540	5.6384	2.4195	3.6402	2.4732
3.5752	2.4266	4.4987	6.2344	5.1591	2.9140	3.1001	5.8579	2.3979	3.2229	2.3979
3.7353	2.3988	3.9627	5.7777	5.1818	3.3844	3.2619	5.7621	3.0301	6.0234	2.4015
4.5218	2.4275	2.9606	5.4072	3.2504	3.1864	3.3844	5.5872	2.3979	4.5304	2.4213
5.1930	2.3979	3.4078	4.9972	3.1655	3.1822	3.0773	5.8916	2.3979	2.3979	2.4345
4.2781	2.3979	3.7353	3.7495	3.0865	5.0434	5.5094	7.9456	2.4042	2.3979	2.4150
3.2696	2.4159	3.6814	4.8598	3.8691	3.1135	3.0587	5.5013	2.4168	4.6357	2.4791
3.5946	2.3988	2.6518	2.4774	6.8554	3.5293	3.6481	5.8493	2.3979	2.3979	2.4673
3.9180	2.4940	3.3464	4.8283	3.5553	3.0956	3.3776	5.6733	2.5588	3.8816	2.6735
3.4436	2.3988	3.4308	4.0724	3.4436	3.5439	3.5381	5.9454	2.3979	2.4706	2.3979
4.1320	2.3988	3.2771	3.6814	3.4995	2.9392	3.3069	5.8665	2.3979	2.8391	2.5072
3.4012	2.3988	3.5639	3.6350	2.3979	3.0057	3.2229	5.5175	2.3979	2.6042	2.3988
3.6687	2.3988	3.2347	3.9474	3.5381	3.0587	3.6350	6.0845	2.3979	4.3944	2.4221
3.6814	2.3979	3.6082	3.6082	3.7160	3.6028	3.8044	5.7621	2.3979	3.9982	2.3979
3.7013	2.3979	3.3250	5.2883	4.0656	3.1179	3.1179	5.7714	2.3979	6.0684	2.4484
4.4590	2.4301	2.9140	2.6967	2.3979	3.0350	3.3178	5.8999	2.3979	2.6440	2.3988
3.9120	2.3988	2.8208	2.9689	2.6115	3.1398	3.0819	5.9890	2.3979	2.4467	2.4458
3.9908	2.3988	3.6402	3.4812	3.0253	3.4372	3.8544	6.1203	2.3979	2.9434	2.4749
3.8544	2.3979	3.0681	3.3604	3.5639	3.7842	3.8111	5.7961	2.4033	2.3979	2.5169
4.3870	2.3979	2.9781	3.3638	3.5234	3.0007	3.2068	5.5373	2.3988	2.4432	2.3988
3.8691	2.3988	2.8432	3.4372	3.4078	2.4423	3.0106	6.4378	2.3979	2.3988	2.4423
3.7773	2.4114	3.7495	6.2265	4.7274	3.3178	3.5639	5.8406	2.4168	2.9434	2.6967
4.2697	2.3988	3.7910	6.1463	4.4188	3.5752	3.5946	5.9269	2.4051	2.3979	2.4732
3.8044	2.3988	4.8442	6.7935	5.5797	3.9318	4.4509	7.2923	2.4689	4.5706	2.4132
3.5115	2.4493	3.3358	3.2308	2.5953	4.3944	4.7707	7.6502	2.3979	2.5257	2.3979
3.5639	2.4006	3.0397	3.9120	3.2847	4.4509	4.3631	5.7869	2.3979	2.3979	2.3979
3.8959	2.4579	3.4689	5.3033	3.7087	2.7054	3.3142	6.0064	2.3979	2.4732	2.4257
3.8898	2.4159	2.9307	3.3844	3.2229	4.4898	4.6756	7.3192	2.6518	3.9684	2.6333
2.3979	2.4042	3.0301	4.8828	3.7013	4.3631	4.4987	7.0067	2.3979	3.2619	2.5734
3.7424	2.3988	3.4144	4.5951	3.7353	2.7140	3.5639	6.0234	2.3979	2.7486	2.6042
3.8265	2.3988	2.8582	3.3142	3.3844	3.1355	3.2884	5.9349	2.3979	3.0493	2.4706
4.1320	2.3988	2.8898	3.2696	2.9648	3.3604	3.7705	6.2710	2.8507	4.4590	2.6933
3.2068	2.3988	3.5056	3.7705	3.5175	3.3707	3.4144	5.7170	2.3979	4.9127	2.4114
3.7281	2.3988	3.7977	3.9180	3.7977	3.2884	3.4626	6.0684	2.4168	5.0999	2.4275
3.8177	2.3988	3.2068	3.4012	3.0773	2.8814	3.0301	5.5872	2.3979	2.4362	2.4807
3.7910	2.3988	3.8330	4.0128	3.7842	2.7924	2.9606	5.5373	2.3979	2.3979	2.5408
3.9474	2.3979	4.4031	6.0403	5.3566	3.0956	3.6889	7.4176	2.3979	5.2095	2.4621
3.5293	2.3988	3.6350	3.6217	3.7424	4.2312	4.4031	7.1944	2.3979	2.5185	2.4940
4.3944	2.4319	3.5293	5.0752	4.0271	3.1655	3.3032	5.6560	2.3979	2.3979	2.4621
4.5706	2.3988	3.9396	5.6664	4.3399	4.1255	4.3720	6.7581	2.3979	2.4060	2.4397
5.0304	2.3988	3.2619	4.8828	3.6028	3.2229	3.9759	7.0423	2.3979	2.5997	2.3979
2.9058	2.3979	3.1739	4.9904	3.7013	2.9957	3.0350	5.7430	2.5039	2.3979	2.5209
3.6738	2.4015	3.0253	3.8111	3.4812	3.0910	3.4177	5.8916	2.3979	2.3979	2.3979
3.9180	2.4033	3.5439	3.5891	3.3429	2.7819	3.0204	5.5947	2.3979	2.6518	2.5088
3.8816	2.4195	3.5381	4.1092	3.9684	3.6217	3.5439	5.4072	3.0493	7.0959	3.1905
3.8816	2.4907	3.2504	3.4751	3.4308	2.7517	3.4177	6.4378	2.8898	5.2040	2.8320
3.5946	2.3979	4.6434	6.7214	5.3230	4.5465	4.6269	7.2385	3.2308	6.6682	3.5293
3.8691	2.3988	3.3534	3.3464	2.5153	3.0956	3.2504	5.5872	2.4069	4.9558	2.5153
3.6350	2.3988	3.4177	3.4078	2.9606	3.3878	3.6402	5.7104	2.4221	3.0910	2.4673
3.7353	2.3979	3.4626	3.1822	3.0350	2.6093	3.2189	6.0776	2.5369	4.7707	2.4248
5.4681	2.3988	2.7453	3.2347	2.6210	2.9434	3.0493	5.9789	2.3979	5.1417	2.4310
3.7842	2.3988	3.0493	5.0999	3.6402	4.2932	4.3554	7.3278	2.3979	2.3979	2.4484
3.7424	2.4275	3.0253	3.5752	2.7961	2.5817	2.7298	5.9965	2.3979	2.3988	2.5329
2.6391	2.3979	4.3095	5.9189	5.3891	4.4898	4.7958	7.4530	2.4051	3.4626	2.4749
3.8459	2.4132	4.5218	5.5722	5.1059	2.8507	3.1655	5.8319	2.3979	3.2387	2.4849
3.8395	2.3979	3.6814	3.6889	3.3844	3.1135	3.1001	5.5452	2.4732	4.7274	2.5526
5.2095	2.3979	2.7619	3.0587	3.0445	3.4751	3.6270	5.8051	2.3979	3.3069	2.4221
3.8265	2.3988	3.1905	4.5549	3.5752	2.7924	2.9867	5.6058	3.2771	2.6878	2.3979
4.5465	2.4301	3.1046	5.3471	3.9684	2.6283	3.0493	5.6131	2.3979	2.4301	2.5526
3.8898	2.6312	3.3534	4.4739	3.4689	2.7720	3.6889	6.4831	2.3979	3.0057	2.4105
3.7013	2.3979	3.7209	4.6923	3.1987	2.5408	2.8285	5.7777	2.4432	2.4882	2.4345
3.7209	2.3988	4.1620	5.2933	4.6511	3.4689	3.7209	5.4424	2.3979	3.0540	2.4715
3.8265	2.4221	3.3844	4.7449	3.3707	3.1442	3.2696	6.0591	2.6261	5.1761	2.5185
3.8754	2.3979	3.5234	3.4436	3.0106	3.1398	3.2958	6.1291	2.3979	4.4344	2.4248
4.0656	2.3988	3.1398	5.7004	4.2312	5.0752	5.5947	8.0353	2.9476	4.7536	3.3844
3.3250	2.4832	3.9318	4.1255	3.9551	3.1046	3.2581	5.5452	2.4957	3.2958	2.3979
3.7977	2.3988	2.9183	5.5373	3.4874	5.3279	5.4161	7.6857	2.4689	2.5185	2.4239
3.8177	2.3979	3.8177	4.8283	4.1698	3.1570	3.4812	5.9349	2.3979	2.4168	2.5055
3.7705	2.3988	3.8111	3.7977	3.6533	2.8662	3.1091	5.5255	2.4415	3.9684	2.6189
2.9912	2.4042	2.8937	3.0350	3.2847	2.8736	3.0253	5.9454	2.3979	3.2347	2.4257
4.0200	2.3988	3.5175	4.5380	4.0360	3.7705	3.9551	6.9354	2.3979	3.1398	2.4275
4.0055	2.3988	3.6136	3.8177	3.3032	2.7517	2.8467	5.5947	2.4774	2.3979	2.4327
3.9040	2.5329	4.1255	4.5549	4.8828	3.4751	4.3554	7.1944	2.3979	2.4882	2.4327
4.5870	2.3988	3.1822	5.5947	3.5639	2.9221	3.1355	5.5530	2.3997	2.5257	2.4791
2.6064	2.4033	3.5639	3.3250	3.1655	2.5711	3.3604	5.1180	2.3979	5.4250	2.4114
3.7013	2.3979	3.0865	5.2095	3.7977	4.2239	4.6756	7.4622	2.3979	4.7875	2.5241
4.6269	2.4096	4.2471	4.3320	4.0570	2.4891	2.8507	4.5549	2.3979	2.3979	2.4204
5.1358	2.4168	3.3604	3.5381	2.6239	3.2465	3.3358	5.8916	2.3979	2.3979	2.4042
2.4423	2.4292	3.3429	3.4626	3.3945	3.0397	3.3069	5.9189	2.3979	3.4144	2.3988
3.5946	2.3979	3.5293	3.1739	3.0956	3.0301	3.7209	6.8732	2.3979	4.0724	2.3979
2.5463	2.4292	3.2189	4.7622	3.7087	2.9392	3.2229	5.8319	2.3979	2.3979	2.3979
3.4689	2.4354	3.3945	4.7791	3.4177	2.9560	3.1612	5.6904	2.3979	2.3988	2.4159
3.9474	2.3988	3.6082	4.2781	3.1612	2.6189	2.8100	5.7777	2.3979	2.9392	2.4015
3.7424	2.3988	4.0500	4.8283	4.2092	2.9648	3.1179	6.0684	2.6440	2.6042	2.4467
3.7842	2.3979	2.8547	3.2619	3.1224	3.0865	3.3142	5.6240	2.6362	2.9867	2.4078
3.5695	2.4354	4.5218	4.4659	3.8959	3.4243	3.2619	5.6312	2.8702	4.5623	2.4907
3.8395	2.4033	3.6028	3.3945	3.1570	3.4689	3.4308	5.8406	3.7705	7.2745	2.6312
3.0253	2.5209	3.6136	4.2312	3.3844	3.5293	3.5115	5.8051	2.9867	3.3776	2.6790
4.3554	2.3988	2.9183	5.0689	4.0431	3.9474	3.9259	5.8406	2.4195	3.8330	2.6093
3.9040	2.3988	3.5175	3.4144	2.7421	4.5706	4.7707	7.5071	2.3979	2.4141	2.3979
3.8691	2.5072	3.7495	5.7961	4.2471	4.2399	4.4104	6.9354	2.3979	2.4774	2.3988
3.5381	2.4069	3.5496	3.4874	3.2387	3.2387	3.2347	5.8141	2.3979	2.3979	2.5137
3.8111	2.4087	3.3069	5.5255	4.0360	2.9821	3.3878	5.8319	2.3979	2.4544	2.3979
3.7160	2.4519	3.5234	3.5946	2.9518	2.7997	3.2465	6.1377	2.4087	4.3944	2.4033
3.8959	2.3979	3.6481	3.4751	2.5975	2.9957	3.1987	5.5797	2.5153	3.7977	2.4069
2.5447	2.3988	3.4935	3.4436	3.0493	2.4621	3.2229	5.8051	2.3979	2.5241	2.4673
3.7773	2.4310	2.9735	5.3660	3.7209	2.8775	3.2149	6.0234	2.3979	3.1179	2.5241
4.0500	2.3988	3.5175	3.5293	3.0819	3.2619	3.3638	5.8665	2.3979	3.3534	3.2734
3.7977	2.4275	4.4898	5.2364	4.1026	2.6817	3.2884	6.4831	2.3979	5.8833	2.3979
3.8898	2.4423	3.4144	3.5752	3.3250	3.2189	3.2884	5.9532	3.1224	5.5094	3.1179
4.3095	2.3979	3.5752	4.8903	3.7353	3.0253	3.3707	5.7869	2.3979	2.3979	2.3979
3.7495	2.7924	3.8754	3.4563	2.6189	3.9318	4.0724	6.4907	2.3979	2.8172	2.4221
3.7842	2.3979	3.5175	3.7495	3.4436	2.6137	3.5807	5.7366	2.3979	2.7453	2.4354
3.4751	2.4015	2.7688	2.9518	2.8662	3.5439	3.5752	6.0497	2.4051	2.3979	2.4757
4.9345	2.3988	3.8607	3.7842	3.8265	3.4372	3.6610	5.6490	2.4866	2.9096	2.4292
3.4436	2.5711	3.3286	5.0814	3.7353	3.2734	3.3776	5.9189	2.5088	3.5695	2.8285
3.9627	2.3979	3.3604	5.2523	3.7087	3.4874	3.6533	5.7714	2.3979	2.4415	2.3979
4.3944	2.5153	3.4144	3.6402	2.8937	4.7536	4.7274	5.7777	2.3979	2.3988	2.4519
2.8937	2.4715	4.2627	6.3226	5.1180	2.7298	3.2696	5.7004	2.3979	2.7206	2.3979
3.3286	2.4380	3.6481	3.3069	3.1001	3.4935	3.7013	6.0684	2.3979	2.5424	2.3988
4.7095	2.3988	3.4935	3.4012	3.0773	4.7622	4.9053	7.8112	2.3979	2.3979	2.3979
3.8111	2.3979	3.3250	3.5946	2.8775	2.8854	3.3604	5.9890	2.4647	3.9759	2.6490
3.3358	2.4096	3.0397	5.5373	3.6217	3.7013	3.7635	5.6904	2.3979	2.3979	2.4423
3.8111	2.4397	4.5465	5.3279	3.9834	3.2308	3.5234	5.8579	2.3979	4.8752	2.4647
3.8607	2.4319	3.2771	3.6402	3.0634	2.6440	3.3429	6.0234	2.3979	4.1092	2.4990
4.7536	2.3979	3.5293	3.5891	3.5293	2.8172	3.2619	5.8999	2.3979	4.5065	2.3979
3.6814	2.4757	3.6136	3.7013	3.4177	2.6735	3.4078	6.0331	2.3979	2.3988	2.3979
3.5439	2.4664	4.4104	6.1291	5.0173	3.2189	3.1739	5.7004	2.3979	2.4882	2.4791
3.7635	2.3979	3.5553	3.6270	3.4500	3.1485	3.2847	5.6312	2.3979	2.4706	2.5463
4.0724	2.3979	4.0656	4.6756	3.5381	2.9264	3.1179	5.7004	2.3979	2.7651	2.4544
3.8459	2.3988	3.2347	3.2387	2.6596	3.7087	3.8959	6.6425	2.3979	5.3230	2.5688
5.5607	2.3988	3.4012	3.9982	3.3286	3.6270	3.9040	6.4552	2.4715	2.3979	2.4266
4.6597	2.3979	3.0204	3.4812	3.5115	2.6878	3.0634	6.1203	2.4732	3.7209	2.5153
4.1775	2.3988	3.0634	5.4161	4.0431	3.2884	3.3604	5.9532	2.3979	2.3979	2.4924
3.0540	2.5688	3.6028	3.5946	3.1355	2.9264	3.0773	6.1377	2.3979	2.6518	2.3979
2.8432	2.3988	2.5463	3.2387	2.6790	2.8467	3.2884	5.8999	2.3979	2.3988	2.4389
3.8816	2.3979	3.8177	4.2542	3.9908	2.8814	2.8507	5.6904	2.3979	2.6762	2.4957
3.5439	2.4248	3.9474	5.4161	4.6191	3.8044	3.7977	5.6836	2.3979	3.1001	2.4613
4.1558	2.3979	3.5175	4.7095	3.4689	2.5665	3.2308	5.8916	2.3979	2.4924	2.3979
4.5380	2.3988	3.7087	3.4995	3.2189	4.4031	4.4188	6.8638	2.3979	3.3032	2.4647
4.8520	2.5225	3.8395	4.3320	2.9264	2.8622	4.1092	6.5709	2.3979	7.1050	2.4647
3.9759	2.4060	3.2958	3.3178	2.3979	2.6440	4.0360	4.9767	2.3979	2.3979	2.5209
3.8044	2.3997	3.4563	3.1046	2.8622	3.6814	3.8111	5.7170	2.3979	2.4301	2.4266
3.8691	2.3979	2.9735	5.4765	3.6687	4.9488	4.8903	6.7488	2.3979	5.6904	2.5281
3.7635	2.3988	3.6533	5.8665	4.5465	2.7887	2.8702	5.7366	2.3979	4.9345	2.4380
3.5695	2.3988	3.9180	5.9965	4.8283	3.3638	3.5639	5.9108	2.3979	3.2068	2.3979
3.7281	2.3997	2.9821	3.1485	3.0634	4.2312	4.3095	6.8024	2.3979	3.5639	2.4051
3.7565	2.4596	3.3286	4.9416	3.8607	3.4995	3.4626	5.7621	2.3979	2.3979	2.5975
3.6028	2.5039	2.9867	4.8520	3.4372	2.6790	3.0301	6.5177	2.5749	5.8051	2.8391
4.0055	2.3979	2.9518	5.0562	3.6533	3.6402	3.7424	5.7869	2.8432	5.9965	3.0106
4.4987	3.4177	3.8395	3.3638	3.1739	3.2847	3.3776	5.8665	2.3979	7.6054	2.4849
3.8111	2.4006	3.4874	3.6082	3.0155	2.8736	3.1655	5.6733	3.0865	2.4345	2.3979
2.9821	2.3988	3.2387	3.6082	2.9867	2.9518	3.1905	5.7104	2.3979	2.3979	2.3979
3.8395	2.5055	3.2958	3.6270	2.9392	4.6191	4.8675	7.2211	2.3979	2.7887	2.5588
3.1987	2.4807	3.4689	4.7536	3.4874	4.3720	4.4344	7.2563	2.3979	2.7788	2.4891
5.2523	2.3988	3.5807	3.4874	3.5175	3.4177	3.8754	6.4473	2.3979	2.3979	2.5104
3.4372	2.4310	3.2734	5.1417	3.2734	2.6851	3.0155	5.9636	2.3979	4.7622	2.4493
5.4250	2.4221	3.5639	3.3638	3.2465	4.4659	4.6597	7.1670	2.3979	2.4924	2.3979
3.9982	2.4069	3.3464	3.4500	2.4132	3.7281	3.6533	6.7662	2.3979	4.7707	2.5104
3.6814	2.4213	3.3286	4.9904	3.9627	3.5056	3.9474	6.4552	2.3979	2.3979	2.3979
4.7958	2.4213	3.7773	3.6738	3.2027	2.5908	3.0910	5.4072	2.3979	2.8622	2.6878
4.0200	2.3979	3.6687	5.0752	3.8459	4.3241	4.6357	7.6054	2.3979	2.6651	2.4807
3.2347	2.4807	3.4177	5.5013	3.5553	3.2958	3.6136	6.0234	2.3979	3.0253	2.4423
