raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk
22.9000	21.9000	14.9000	26.4000	8.4300	55.2000	91.4000	882.0000	9.5600	17.5000	32.5000
14.7000	8.9800	19.1000	18.3000	1.4600	69.8000	105.0000	1252.0000	19.8000	31.1000	31.6000
14.6000	9.5600	12.3000	15.0000	17.8000	48.3000	66.7000	567.0000	10.9000	24.6000	21.9000
24.6000	22.7000	13.6000	75.0000	6.7300	20.2000	37.9000	500.0000	9.7300	38.2000	106.0000
37.2000	37.9000	13.3000	154.0000	17.2000	37.2000	50.9000	313.0000	16.4000	28.4000	31.3000
85.8000	106.0000	9.2200	257.0000	34.3000	14.7000	18.9000	94.7000	9.7300	30.5000	30.2000
17.3000	19.6000	11.9000	83.5000	13.3000	15.1000	27.4000	523.0000	4.8700	12.3000	31.3000
9.2200	28.1000	19.6000	14.9000	6.9200	47.8000	76.4000	813.0000	12.9000	18.1000	26.9000
23.1000	16.4000	11.9000	46.6000	1.0100	2.9400	25.3000	461.0000	8.3500	15.5000	10.6000
13.3000	10.2000	19.5000	20.5000	5.0000	6.9200	15.7000	717.0000	20.0000	32.5000	61.5000
20.5000	9.2200	50.9000	161.0000	71.0000	10.7000	19.3000	449.0000	7.7700	17.3000	61.5000
12.6000	30.5000	61.0000	461.0000	82.0000	11.9000	22.3000	457.0000	6.7300	24.1000	33.1000
55.7000	51.9000	11.3000	80.6000	8.7400	46.6000	45.3000	407.0000	104.0000	125.0000	49.1000
20.9000	16.3000	8.2800	111.0000	5.6700	30.2000	52.3000	474.0000	13.9000	30.2000	39.2000
100.0000	73.0000	23.1000	26.4000	11.1000	9.0600	28.4000	496.0000	23.1000	47.0000	62.6000
17.8000	17.9000	10.2000	24.1000	21.7000	38.2000	39.6000	308.0000	15.0000	25.7000	36.2000
29.2000	16.3000	9.8200	28.1000	4.4500	23.1000	54.7000	1420.0000	17.9000	28.1000	54.7000
19.5000	15.4000	22.1000	21.5000	10.3000	34.9000	52.8000	661.0000	7.7700	17.5000	32.2000
33.1000	17.0000	51.4000	505.0000	65.5000	69.2000	104.0000	1000.0000	5.3800	135.0000	10.6000
47.4000	26.2000	41.4000	202.0000	30.2000	7.3700	16.7000	578.0000	2.2100	23.5000	25.3000
7.5000	11.7000	21.9000	28.6000	14.7000	3.5200	24.8000	433.0000	7.3000	23.7000	51.4000
47.0000	18.6000	13.3000	35.5000	3.1600	20.5000	28.9000	578.0000	10.4000	24.1000	36.5000
30.8000	15.7000	63.2000	552.0000	51.4000	18.6000	27.4000	528.0000	74.3000	129.0000	153.0000
10.6000	14.6000	14.7000	22.3000	9.9100	12.7000	44.9000	1065.0000	14.2000	30.0000	76.4000
33.1000	58.8000	29.7000	368.0000	34.3000	40.7000	53.8000	906.0000	14.1000	28.1000	57.3000
16.3000	16.1000	5.3800	5.6200	11.8000	28.9000	41.0000	300.0000	8.1300	20.0000	25.0000
123.0000	73.0000	13.9000	107.0000	22.5000	20.5000	39.2000	661.0000	19.8000	48.7000	157.0000
22.5000	17.0000	25.7000	33.1000	12.2000	44.1000	72.3000	1700.0000	11.8000	40.7000	102.0000
26.2000	11.3000	4.9100	2.6900	9.8200	32.2000	50.0000	382.0000	8.1300	17.8000	18.1000
18.4000	9.3100	25.9000	305.0000	47.4000	28.6000	43.7000	359.0000	24.1000	53.8000	89.0000
36.8000	20.9000	19.3000	28.4000	2.2500	124.0000	168.0000	679.0000	10.6000	34.0000	32.2000
19.1000	25.9000	26.2000	173.0000	19.8000	61.5000	115.0000	2247.0000	19.8000	31.3000	62.1000
17.6000	18.9000	17.8000	20.7000	10.9000	5.9900	50.0000	588.0000	9.8200	23.5000	39.6000
21.5000	8.5100	29.7000	106.0000	12.4000	106.0000	178.0000	1981.0000	34.3000	79.9000	110.0000
18.8000	8.7400	1.0000	7.1000	11.0000	5.5200	20.5000	523.0000	14.5000	25.0000	59.4000
36.2000	10.8000	47.8000	53.3000	5.7300	8.9000	26.2000	965.0000	2.3300	13.7000	51.9000
3.4600	2.3900	6.4900	23.9000	18.3000	132.0000	189.0000	644.0000	10.7000	31.6000	61.5000
47.0000	25.9000	19.3000	16.1000	1.0000	17.8000	98.2000	2839.0000	12.9000	24.4000	37.2000
7.3700	11.1000	12.7000	107.0000	9.1400	13.0000	23.7000	644.0000	22.7000	39.2000	49.1000
17.9000	12.3000	1.0200	10.6000	11.4000	2.2300	29.4000	474.0000	8.6600	2.3300	12.1000
19.6000	18.9000	18.1000	38.2000	23.3000	4.7000	27.6000	851.0000	10.0000	34.6000	49.1000
17.9000	19.8000	41.4000	191.0000	18.8000	3.7200	27.4000	372.0000	10.1000	21.7000	29.7000
12.6000	16.3000	15.5000	62.6000	19.1000	28.6000	47.0000	483.0000	6.3200	20.0000	43.7000
75.7000	57.3000	23.3000	202.0000	36.5000	4.7000	12.4000	441.0000	12.5000	23.3000	70.4000
113.0000	66.7000	46.6000	433.0000	59.9000	18.4000	31.9000	851.0000	22.3000	38.2000	40.7000
120.0000	53.3000	5.0000	12.1000	11.0000	114.0000	160.0000	991.0000	4.5700	25.0000	40.7000
35.5000	25.0000	13.9000	103.0000	15.1000	15.0000	22.7000	594.0000	12.1000	19.8000	33.7000
33.1000	22.7000	4.2200	3.0800	12.5000	60.4000	107.0000	1358.0000	7.7000	6.5500	30.5000
15.3000	7.1700	19.8000	22.9000	7.9100	14.5000	38.9000	644.0000	21.7000	45.7000	110.0000
14.1000	22.3000	15.3000	343.0000	40.7000	28.6000	47.4000	334.0000	7.3000	52.3000	115.0000
28.1000	24.8000	20.9000	23.7000	6.3800	12.5000	27.1000	414.0000	13.1000	27.6000	32.8000
28.1000	11.0000	36.2000	37.2000	28.1000	101.0000	149.0000	1263.0000	15.8000	28.1000	69.8000
8.1300	18.3000	19.6000	21.5000	11.5000	29.4000	50.5000	349.0000	5.6200	18.6000	31.1000
11.2000	49.6000	26.4000	44.5000	33.7000	26.9000	47.8000	382.0000	7.9900	26.4000	40.3000
28.4000	22.3000	36.5000	33.1000	11.2000	35.9000	56.2000	294.0000	16.5000	30.0000	67.3000
25.7000	15.3000	35.2000	38.2000	2.0500	36.5000	56.2000	588.0000	9.5600	21.3000	40.0000
16.5000	14.7000	23.1000	17.3000	1.0600	76.4000	150.0000	2054.0000	13.0000	29.4000	47.4000
11.7000	15.5000	28.1000	33.4000	9.6500	38.9000	50.5000	604.0000	4.1400	9.4700	43.7000
124.0000	73.0000	18.6000	30.2000	8.2000	11.9000	29.7000	403.0000	27.9000	64.9000	112.0000
23.9000	14.6000	11.9000	233.0000	43.7000	71.7000	92.2000	1395.0000	7.8400	40.0000	52.8000
20.7000	15.4000	59.4000	193.0000	58.3000	76.4000	115.0000	359.0000	11.3000	20.4000	34.0000
17.2000	12.3000	17.3000	178.0000	31.9000	32.5000	48.3000	496.0000	16.0000	34.0000	28.1000
23.5000	8.5800	25.7000	33.7000	15.0000	119.0000	281.0000	1670.0000	12.2000	29.4000	32.8000
13.7000	18.6000	15.0000	106.0000	9.4700	8.9000	18.9000	583.0000	11.5000	18.3000	31.6000
119.0000	37.2000	67.9000	528.0000	92.2000	54.7000	73.0000	385.0000	11.1000	40.0000	37.5000
14.3000	11.9000	46.1000	69.2000	72.3000	42.9000	75.7000	717.0000	7.3700	18.1000	49.1000
66.7000	31.1000	12.1000	213.0000	10.2000	44.9000	51.4000	279.0000	6.9800	21.9000	39.2000
26.7000	19.1000	18.9000	22.1000	7.9100	25.3000	36.2000	328.0000	4.2900	2.2300	13.3000
22.7000	16.1000	14.5000	70.4000	15.0000	19.6000	22.3000	692.0000	10.6000	31.6000	27.6000
26.2000	17.2000	7.1700	106.0000	16.0000	9.7300	15.7000	578.0000	13.8000	26.7000	89.0000
33.1000	17.9000	12.9000	158.0000	27.4000	82.8000	146.0000	1499.0000	12.1000	20.7000	37.5000
17.3000	8.6600	2.9200	9.2200	3.7200	52.3000	97.3000	1358.0000	13.5000	19.6000	30.2000
8.7400	20.0000	7.2300	319.0000	32.5000	31.9000	71.0000	3106.0000	12.2000	17.5000	51.9000
20.7000	3.7900	53.8000	229.0000	46.1000	20.4000	29.7000	426.0000	12.4000	26.7000	63.2000
73.0000	63.2000	32.2000	28.6000	6.1500	67.9000	112.0000	2890.0000	16.4000	24.4000	64.4000
18.4000	10.6000	2.2700	1.1100	509.0000	35.5000	62.1000	588.0000	6.9200	21.5000	59.4000
38.2000	34.0000	13.2000	20.5000	11.9000	4.9100	12.7000	441.0000	22.5000	30.2000	73.0000
11.2000	22.7000	12.2000	139.0000	10.1000	12.7000	26.9000	547.0000	31.9000	41.4000	52.3000
66.7000	42.6000	16.7000	10.5000	4.4500	28.6000	39.6000	302.0000	33.7000	50.5000	77.7000
1.0100	1.0000	1.7300	4.9600	5.8300	42.6000	70.4000	509.0000	16.4000	26.7000	47.4000
9.3100	11.3000	27.6000	20.7000	5.5700	100.0000	202.0000	2017.0000	8.5100	15.3000	26.2000
22.1000	6.6700	8.9800	168.0000	9.2200	15.4000	34.9000	547.0000	15.4000	47.0000	66.1000
21.5000	11.0000	10.2000	209.0000	16.0000	13.5000	19.5000	583.0000	28.6000	42.9000	79.9000
45.3000	18.6000	28.4000	45.3000	12.9000	213.0000	337.0000	4255.0000	9.3900	8.0600	35.2000
20.7000	15.7000	18.6000	114.0000	30.5000	31.1000	50.9000	385.0000	11.9000	26.7000	53.3000
82.0000	61.5000	18.9000	30.5000	2.9700	57.8000	119.0000	1762.0000	11.4000	15.3000	42.2000
15.1000	14.5000	10.7000	10.7000	2.3500	32.8000	55.7000	334.0000	7.9900	16.1000	34.6000
17.0000	14.9000	24.4000	29.2000	13.5000	64.4000	103.0000	1334.0000	16.5000	42.6000	63.2000
24.6000	32.2000	22.3000	23.9000	6.2600	104.0000	188.0000	2788.0000	10.2000	25.9000	53.3000
23.9000	15.1000	26.9000	19.5000	3.4000	5.6700	21.5000	692.0000	15.0000	35.5000	45.3000
28.9000	16.1000	13.2000	62.6000	21.7000	21.3000	31.3000	519.0000	8.3500	18.3000	15.5000
70.4000	55.2000	9.1400	16.3000	10.0000	37.5000	55.7000	422.0000	10.9000	23.9000	32.8000
20.9000	11.4000	26.4000	26.7000	14.7000	32.5000	60.4000	514.0000	16.5000	20.7000	40.0000
89.0000	67.3000	16.0000	24.1000	5.0900	27.4000	36.8000	470.0000	19.1000	21.1000	31.1000
12.9000	4.1400	17.5000	13.1000	10.3000	3.3400	33.1000	710.0000	10.7000	37.9000	81.3000
19.5000	4.5300	66.7000	297.0000	66.1000	46.6000	62.6000	461.0000	47.8000	82.0000	106.0000
17.3000	13.8000	29.7000	313.0000	41.8000	35.9000	48.3000	445.0000	11.7000	35.2000	73.7000
74.3000	42.2000	24.1000	28.6000	7.5700	18.4000	37.9000	552.0000	22.5000	39.6000	47.8000
22.1000	24.1000	27.4000	400.0000	32.8000	196.0000	274.0000	931.0000	16.7000	24.4000	40.0000
18.3000	20.9000	49.6000	114.0000	25.7000	38.5000	52.8000	449.0000	18.3000	26.9000	45.7000
50.0000	50.0000	58.8000	379.0000	80.6000	14.3000	18.4000	496.0000	6.6700	13.8000	14.6000
38.9000	9.9100	35.5000	93.9000	21.9000	8.5100	54.7000	1186.0000	5.7300	34.6000	38.5000
25.0000	10.0000	17.2000	17.0000	3.3100	34.6000	46.6000	281.0000	9.6500	17.0000	48.7000
22.5000	14.3000	13.1000	122.0000	20.9000	35.9000	71.7000	1186.0000	9.8200	30.5000	28.1000
13.0000	26.7000	28.6000	33.4000	16.1000	64.4000	118.0000	1046.0000	12.4000	37.5000	147.0000
17.2000	15.1000	29.7000	453.0000	48.3000	33.7000	47.8000	1263.0000	40.0000	78.4000	121.0000
9.7300	3.0500	30.5000	30.2000	10.4000	15.0000	57.3000	1144.0000	11.1000	20.0000	49.6000
21.5000	37.9000	22.3000	24.4000	6.4400	37.5000	55.7000	429.0000	5.7800	27.4000	52.3000
11.2000	13.2000	17.6000	7.0400	13.8000	32.5000	46.1000	410.0000	2.5700	64.9000	3.3100
3.9600	13.7000	12.0000	123.0000	13.2000	35.2000	53.8000	615.0000	3.4300	23.1000	35.2000
25.7000	8.5800	25.3000	27.6000	8.7400	28.6000	37.5000	426.0000	11.2000	26.2000	32.2000
16.8000	18.3000	56.7000	567.0000	79.1000	43.3000	65.5000	737.0000	16.8000	19.1000	25.0000
71.7000	58.3000	69.2000	523.0000	61.0000	16.4000	29.7000	542.0000	21.9000	41.0000	59.9000
48.3000	47.0000	18.4000	14.5000	3.1100	15.8000	60.4000	2227.0000	8.9000	24.4000	39.2000
21.9000	2.7600	22.9000	125.0000	14.1000	15.5000	26.9000	392.0000	37.5000	70.4000	145.0000
7.3000	16.8000	12.7000	202.0000	16.7000	28.9000	49.1000	594.0000	5.0500	30.2000	28.1000
19.1000	10.4000	12.1000	195.0000	13.0000	97.3000	151.0000	1843.0000	9.7300	33.7000	37.9000
20.7000	12.2000	12.6000	22.5000	17.2000	96.5000	127.0000	1155.0000	6.5500	31.3000	45.7000
30.2000	17.9000	66.1000	276.0000	66.7000	50.0000	76.4000	673.0000	29.7000	56.7000	74.3000
22.3000	22.7000	12.7000	64.9000	6.9800	38.5000	77.7000	2350.0000	8.9800	18.1000	45.7000
30.0000	20.7000	20.0000	17.8000	12.1000	3.9600	17.3000	407.0000	10.9000	26.2000	66.7000
26.2000	4.1400	11.5000	15.0000	10.3000	12.1000	21.9000	578.0000	15.1000	30.0000	53.3000
27.9000	14.3000	9.6500	14.3000	7.8400	19.6000	33.1000	331.0000	5.9400	18.9000	26.4000
20.9000	5.5200	23.5000	292.0000	56.7000	158.0000	257.0000	1794.0000	16.3000	41.0000	45.7000
16.3000	20.0000	16.1000	25.3000	1.4500	55.2000	78.4000	505.0000	10.4000	18.9000	44.5000
13.7000	13.0000	25.5000	28.6000	8.7400	16.4000	41.4000	466.0000	13.3000	31.9000	50.9000
16.0000	17.2000	11.5000	21.7000	9.3900	129.0000	209.0000	1860.0000	12.1000	14.9000	36.5000
22.7000	19.6000	26.2000	26.7000	18.9000	16.8000	30.5000	615.0000	13.3000	25.0000	39.6000
36.8000	14.5000	17.5000	23.5000	9.0600	9.3100	41.4000	1298.0000	44.9000	71.7000	119.0000
8.0600	15.7000	27.9000	31.3000	9.4700	14.2000	36.8000	851.0000	9.8200	15.4000	37.2000
31.6000	49.6000	9.2200	167.0000	23.7000	84.3000	103.0000	311.0000	5.4700	15.3000	23.1000
58.8000	11.4000	80.6000	491.0000	61.5000	21.5000	47.4000	882.0000	13.5000	27.1000	27.1000
18.4000	11.5000	5.6200	15.8000	9.8200	4.0000	17.8000	523.0000	28.4000	58.8000	126.0000
40.0000	23.7000	2.1500	60.4000	8.2800	23.9000	45.7000	284.0000	8.3500	7.3000	43.3000
12.7000	15.8000	16.4000	13.1000	3.3400	21.9000	46.1000	461.0000	9.1400	20.0000	28.1000
25.3000	3.9600	8.8200	5.1400	4.7800	18.8000	37.9000	723.0000	35.9000	76.4000	186.0000
19.6000	18.6000	56.7000	422.0000	79.1000	4.5300	8.9800	209.0000	6.3200	11.2000	24.6000
29.7000	26.2000	10.8000	25.9000	13.7000	19.5000	30.2000	843.0000	3.6800	18.8000	48.7000
16.7000	9.8200	20.2000	372.0000	57.8000	65.5000	89.0000	362.0000	8.4300	15.4000	40.3000
10.3000	11.8000	13.7000	85.8000	20.0000	45.3000	77.0000	1186.0000	13.7000	20.2000	33.1000
16.1000	10.0000	19.3000	23.9000	11.0000	123.0000	205.0000	956.0000	18.6000	37.5000	59.4000
20.4000	17.6000	18.4000	20.7000	3.1300	13.6000	27.4000	806.0000	13.8000	33.7000	70.4000
8.8200	6.3800	17.9000	15.1000	3.7500	35.9000	50.9000	445.0000	37.5000	46.1000	34.6000
73.0000	67.9000	35.2000	63.2000	18.9000	42.2000	66.1000	523.0000	13.9000	21.9000	14.1000
22.1000	21.7000	16.4000	18.8000	2.5700	11.2000	24.6000	594.0000	8.5100	24.4000	38.5000
33.4000	14.6000	9.7300	157.0000	13.6000	28.4000	47.8000	478.0000	6.8500	12.9000	16.5000
27.1000	7.8400	57.8000	276.0000	44.9000	30.2000	53.3000	519.0000	13.3000	32.2000	77.7000
25.9000	16.1000	13.6000	16.1000	15.7000	29.4000	44.9000	599.0000	3.4900	32.8000	41.0000
76.4000	50.5000	5.9900	13.5000	15.0000	36.5000	63.8000	509.0000	12.7000	19.3000	34.3000
23.5000	7.9900	22.7000	34.3000	11.4000	153.0000	276.0000	2017.0000	5.6700	35.5000	39.6000
20.5000	8.4300	20.9000	23.3000	8.6600	33.4000	54.2000	311.0000	9.5600	21.1000	25.5000
30.0000	17.0000	29.4000	31.9000	5.0500	13.8000	23.7000	267.0000	14.2000	30.5000	27.1000
27.6000	9.6500	5.6200	10.4000	8.3500	38.9000	73.7000	1286.0000	10.6000	19.5000	37.5000
13.8000	12.3000	24.8000	20.7000	7.3000	39.2000	57.8000	426.0000	13.7000	26.7000	35.5000
16.3000	20.9000	51.9000	66.1000	37.9000	7.1700	18.8000	626.0000	16.3000	43.3000	31.1000
76.4000	70.4000	21.1000	25.7000	5.3300	38.5000	62.1000	483.0000	15.4000	16.3000	44.1000
21.7000	22.5000	21.9000	29.7000	7.5700	37.5000	69.8000	723.0000	7.5700	17.3000	18.6000
22.3000	7.7000	38.9000	75.0000	8.2000	2.3300	18.8000	422.0000	42.2000	61.5000	73.0000
14.5000	40.0000	12.7000	143.0000	34.0000	62.1000	109.0000	1144.0000	9.5600	24.8000	40.3000
61.0000	42.6000	18.1000	27.9000	4.6600	10.3000	16.5000	337.0000	37.5000	73.0000	119.0000
30.8000	23.1000	74.3000	410.0000	65.5000	77.0000	163.0000	1219.0000	16.1000	20.7000	39.6000
1.0000	5.0000	8.9000	184.0000	19.1000	7.5700	27.6000	588.0000	1.4300	98.2000	7.7000
27.4000	15.3000	19.5000	29.2000	9.3900	64.9000	87.4000	764.0000	6.8500	34.3000	20.5000
13.1000	16.7000	57.3000	379.0000	56.7000	84.3000	181.0000	1486.0000	10.4000	25.3000	30.8000
20.7000	7.7700	23.1000	55.7000	12.9000	93.9000	176.0000	1512.0000	34.3000	38.9000	64.9000
7.9100	12.7000	9.9100	22.3000	7.6400	32.8000	48.3000	302.0000	8.5100	21.7000	39.6000
10.9000	18.4000	18.3000	10.6000	5.5200	40.7000	60.4000	343.0000	8.5100	20.5000	34.6000
15.1000	10.7000	10.1000	78.4000	9.9100	19.3000	38.2000	692.0000	389.0000	542.0000	110.0000
17.3000	12.6000	24.6000	30.0000	6.9800	16.3000	26.2000	372.0000	18.6000	32.2000	38.9000
175.0000	43.3000	29.4000	41.4000	16.8000	1.9600	10.1000	213.0000	5.0900	4.6600	4.2200
41.8000	39.6000	12.0000	126.0000	11.1000	7.3700	24.4000	528.0000	17.8000	33.7000	57.3000
41.8000	16.1000	28.6000	25.0000	8.8200	18.4000	31.3000	483.0000	11.5000	38.2000	76.4000
16.7000	12.7000	14.7000	77.7000	13.2000	5.9900	42.6000	441.0000	8.6600	25.9000	44.1000
79.9000	167.0000	14.7000	22.7000	7.4300	13.6000	27.9000	588.0000	10.6000	9.5600	16.8000
16.8000	16.5000	25.0000	20.9000	7.9100	53.3000	85.8000	813.0000	20.7000	40.7000	19.8000
15.1000	11.8000	55.7000	129.0000	26.4000	31.9000	48.7000	352.0000	10.4000	13.5000	22.7000
7.4300	10.6000	13.1000	93.1000	10.9000	42.9000	57.3000	365.0000	6.2600	20.7000	38.9000
13.9000	8.6600	14.7000	31.6000	6.6700	93.1000	196.0000	2414.0000	10.0000	22.3000	24.4000
17.3000	16.1000	13.2000	14.7000	5.6200	12.9000	30.8000	621.0000	20.0000	42.2000	76.4000
25.9000	17.2000	17.8000	13.9000	4.0700	25.5000	27.9000	382.0000	11.3000	23.7000	47.8000
7.3700	14.1000	34.3000	32.8000	9.3100	23.7000	40.3000	610.0000	30.5000	60.4000	114.0000
20.4000	16.0000	54.2000	86.6000	42.9000	99.1000	170.0000	1963.0000	12.1000	20.9000	29.2000
14.3000	15.8000	32.5000	32.2000	18.3000	6.6700	16.5000	1000.0000	11.1000	17.8000	36.8000
19.1000	13.2000	24.4000	147.0000	14.6000	66.7000	93.1000	757.0000	12.6000	43.7000	82.8000
94.7000	50.9000	26.4000	48.7000	13.5000	64.9000	117.0000	2595.0000	19.5000	40.7000	62.6000
12.5000	9.0600	14.2000	179.0000	23.7000	13.0000	30.0000	400.0000	22.5000	42.9000	59.9000
11.7000	5.2300	24.4000	42.6000	9.8200	42.6000	59.4000	533.0000	3.6500	16.8000	44.9000
10.3000	18.3000	23.9000	27.4000	1.2200	24.4000	38.2000	710.0000	18.8000	15.0000	41.0000
12.1000	25.0000	5.9400	449.0000	45.3000	93.9000	153.0000	1568.0000	4.2900	47.0000	6.4900
21.3000	13.8000	45.3000	422.0000	49.6000	167.0000	279.0000	2890.0000	16.3000	28.6000	35.2000
51.9000	32.2000	11.1000	175.0000	8.3500	73.0000	131.0000	1263.0000	13.9000	31.9000	32.8000
26.2000	12.4000	21.1000	24.4000	4.9600	114.0000	244.0000	1946.0000	1.2500	18.6000	4.7800
13.7000	11.3000	27.6000	30.2000	4.4100	12.5000	19.6000	505.0000	10.6000	19.6000	48.7000
14.5000	9.6500	5.6700	302.0000	20.9000	34.0000	55.7000	311.0000	13.1000	28.6000	37.9000
8.9000	20.0000	23.5000	21.7000	2.8900	1.1000	13.9000	178.0000	15.7000	22.3000	39.6000
25.3000	7.5700	22.3000	29.2000	11.0000	22.7000	31.9000	267.0000	15.5000	29.2000	61.0000
34.0000	22.5000	93.9000	667.0000	73.7000	22.9000	38.9000	433.0000	34.6000	54.7000	37.5000
6.7900	5.5700	47.8000	176.0000	57.8000	27.4000	45.7000	352.0000	17.0000	20.0000	22.1000
52.3000	31.3000	21.9000	139.0000	17.5000	21.5000	33.7000	433.0000	16.1000	25.0000	29.7000
30.0000	17.9000	18.1000	17.2000	2.8600	18.3000	36.5000	445.0000	11.5000	22.9000	41.4000
21.3000	22.7000	8.3500	149.0000	16.1000	23.7000	38.9000	289.0000	20.5000	38.5000	49.6000
11.8000	8.3500	22.3000	24.8000	4.8300	13.6000	13.8000	328.0000	5.7800	26.9000	30.0000
47.4000	19.3000	22.7000	30.8000	6.9200	30.0000	45.3000	562.0000	7.2300	31.9000	49.1000
37.9000	12.3000	18.4000	33.1000	13.2000	5.3800	12.2000	588.0000	11.4000	22.1000	6.9200
64.4000	44.1000	21.7000	25.7000	4.6100	86.6000	126.0000	359.0000	9.3900	22.5000	39.6000
28.9000	13.1000	8.7400	58.8000	5.0000	8.2000	54.7000	1094.0000	38.5000	113.0000	142.0000
95.6000	49.6000	23.1000	30.5000	6.5500	22.3000	37.5000	491.0000	5.5200	11.8000	33.4000
29.4000	47.0000	9.4700	196.0000	27.9000	33.4000	52.3000	426.0000	44.9000	88.2000	161.0000
98.2000	71.7000	18.3000	23.1000	7.5000	28.4000	49.1000	422.0000	11.0000	22.5000	37.9000
145.0000	133.0000	40.7000	389.0000	73.0000	29.2000	34.0000	389.0000	10.4000	16.0000	49.6000
72.3000	49.6000	27.6000	19.6000	8.7400	43.3000	98.2000	2187.0000	1.0000	8.1300	40.3000
13.6000	11.5000	80.6000	538.0000	70.4000	16.8000	30.8000	757.0000	13.1000	26.7000	66.1000
15.5000	5.0900	10.0000	142.0000	18.4000	22.5000	34.6000	437.0000	15.5000	32.8000	67.9000
20.2000	25.7000	12.7000	155.0000	18.6000	6.6700	48.7000	453.0000	11.9000	24.4000	37.5000
79.9000	48.3000	20.9000	19.6000	2.8600	28.9000	24.6000	457.0000	17.2000	24.4000	104.0000
2.9700	6.9800	15.5000	103.0000	10.6000	34.3000	50.9000	382.0000	10.9000	19.8000	30.2000
16.1000	18.6000	28.4000	143.0000	13.3000	47.8000	69.2000	445.0000	56.7000	149.0000	337.0000
20.0000	19.3000	14.5000	28.4000	10.3000	24.1000	53.8000	284.0000	9.8200	31.3000	52.3000
25.9000	18.8000	6.6100	20.7000	8.4300	14.5000	33.4000	594.0000	6.3200	12.2000	1.0000
21.5000	10.6000	3.2200	2.4400	7.4300	29.7000	43.3000	372.0000	6.4900	14.9000	23.1000
14.9000	14.7000	24.6000	34.3000	12.5000	13.3000	17.6000	604.0000	13.9000	14.1000	41.0000
8.5800	10.7000	98.2000	204.0000	58.3000	22.9000	42.2000	343.0000	20.7000	52.3000	11.2000
10.5000	15.5000	13.5000	19.6000	1.6800	17.6000	42.6000	667.0000	12.5000	33.4000	73.7000
72.3000	62.6000	21.7000	27.4000	15.4000	24.1000	35.5000	281.0000	15.0000	12.2000	41.0000
25.7000	24.8000	20.4000	20.4000	2.8900	6.7900	33.1000	588.0000	59.9000	160.0000	316.0000
12.3000	9.6500	15.7000	30.5000	4.5700	58.8000	86.6000	1554.0000	17.2000	36.2000	31.1000
22.9000	35.5000	16.5000	14.9000	5.2800	53.3000	86.6000	567.0000	10.4000	33.1000	24.6000
12.5000	13.2000	10.3000	23.9000	5.0500	86.6000	131.0000	1999.0000	11.2000	16.7000	55.2000
44.5000	17.9000	37.9000	64.4000	27.4000	75.7000	147.0000	1065.0000	12.3000	19.6000	21.5000
16.1000	26.2000	20.2000	18.8000	5.9400	23.5000	36.2000	379.0000	26.7000	40.7000	67.9000
12.0000	6.1500	17.3000	44.1000	8.8200	59.9000	93.1000	604.0000	15.0000	31.1000	49.1000
15.8000	11.7000	19.3000	17.8000	7.7000	47.4000	117.0000	2690.0000	45.3000	67.3000	13.8000
14.9000	9.5600	21.3000	29.7000	16.1000	67.3000	113.0000	1241.0000	33.7000	58.8000	164.0000
24.8000	34.0000	13.3000	18.4000	6.9200	27.1000	46.1000	858.0000	10.7000	34.3000	39.6000
14.2000	13.2000	11.9000	100.0000	5.1900	37.9000	57.8000	757.0000	11.8000	19.1000	40.3000
62.1000	47.0000	15.4000	22.7000	5.7800	36.2000	49.6000	461.0000	12.2000	19.6000	37.5000
10.5000	6.9800	23.5000	35.5000	5.2300	32.2000	53.8000	851.0000	14.1000	20.2000	78.4000
24.1000	1.0000	13.0000	403.0000	84.3000	20.5000	21.5000	255.0000	1.6300	84.3000	1.3600
19.3000	1.0100	19.3000	112.0000	37.2000	64.9000	61.0000	276.0000	2.3700	137.0000	1.2000
3.4300	1.9600	9.2200	183.0000	22.9000	10.5000	15.8000	632.0000	19.5000	36.2000	1.1200
16.4000	1.0100	48.7000	385.0000	113.0000	9.3900	23.9000	704.0000	8.9000	15.8000	1.1400
29.4000	1.0000	15.5000	30.0000	17.5000	8.4300	18.4000	340.0000	18.4000	61.0000	6.1000
36.8000	1.0000	30.8000	225.0000	85.1000	13.1000	13.7000	248.0000	1.1400	414.0000	2.0500
19.3000	1.0100	22.3000	239.0000	38.2000	26.2000	26.2000	337.0000	1.0000	3.1100	1.0900
42.2000	6.4900	22.5000	21.9000	16.0000	15.5000	19.6000	241.0000	1.0000	82.8000	1.2400
54.2000	4.8300	58.8000	55.7000	19.1000	124.0000	181.0000	3191.0000	1.0000	1.0000	1.0000
20.0000	1.0000	3.7900	5.2300	15.3000	30.0000	33.4000	276.0000	1.0000	173.0000	2.0400
20.4000	1.0000	37.9000	355.0000	82.8000	12.6000	19.3000	271.0000	1.0000	626.0000	2.1100
136.0000	1.0000	41.4000	57.8000	15.5000	13.2000	17.9000	305.0000	1.0000	8.6600	1.0000
17.5000	1.2100	27.4000	271.0000	86.6000	49.1000	46.1000	791.0000	1.0700	1.0000	3.6200
29.2000	2.1300	22.9000	25.5000	3.4300	13.0000	17.2000	292.0000	1.0000	1.6300	1.2100
16.4000	1.0100	32.8000	35.2000	6.2600	10.2000	16.8000	233.0000	1.0000	25.5000	6.9800
