Category	Rating	Reviews	Size	Installs	Price	Content_Rating	Genres	Android_Ver
GAE	4.2	794058.0000	56	10000000	0	Everyone	usic	4.4_and_up
APS_AND_NAVIGATION	4	119685.0000	20	10000000	0	Everyone	aps__Navigation	4.0.3_and_up
TOOLS	3.6	301.0000	2.3	50000	0	Everyone	Tools	4.0_and_up
TOOLS	3.3	236.0000	221	50000	0	Everyone	Tools	2.1_and_up
TOOLS	4.7	88993.0000	1.5	10000000	0	Everyone	Tools	2.3_and_up
GAE	4.6	338742.0000	48	5000000	0	Teen	Action	6.0_and_up
LIBRARIES_AND_DEO	4.5	23.0000	31	5000	0	Everyone	Libraries__Deo	3.0_and_up
APS_AND_NAVIGATION	3.9	4569.0000	7.5	500000	0	Everyone	aps__Navigation	4.0_and_up
TOOLS	4.3	31.0000	228	5000	0	Everyone	Tools	4.0.3_and_up
FAILY	*	10.0000	2.6	1000	0	Teen	Entertainent	4.2_and_up
TOOLS	3.9	203.0000	2.3	10000	0	Everyone	Tools	3.0_and_up
TOOLS	4.3	824.0000	2.8	10000	0	Everyone	Tools	4.1_and_up
NEWS_AND_AGAZINES	*	145.0000	16	10000	0	Everyone	News__agazines	4.0_and_up
TOOLS	*	0.0000	2.2	100	0	Everyone	Tools	4.0.3_and_up
PRODUCTIVITY	3.1	19.0000	4.5	500	$8.99	Everyone	Productivity	4.0_and_up
TOOLS	4.4	9.0000	33	50	$2.99	Everyone	Tools	4.3_and_up
FAILY	3.7	6514.0000	72	500000	0	Everyone	Siulation	3.0_and_up
FAILY	4.6	37.0000	3.3	1000	0	Everyone	Education	2.2_and_up
TOOLS	4.6	154.0000	6.6	10000	0	Everyone	Tools	4.4_and_up
TOOLS	2.7	7.0000	5.2	500	0	Everyone	Tools	4.4_and_up
TRAVEL_AND_LOCAL	*	4.0000	8	500	0	Everyone	Travel__Local	4.0_and_up
PRODUCTIVITY	*	3.0000	108	1000	0	Everyone	Productivity	3.1_and_up
BOOKS_AND_REFERENCE	4.1	70.0000	3.5	500	$0.99	Everyone	Books__Reference	2.1_and_up
BOOKS_AND_REFERENCE	4.2	459.0000	11	10000	0	Everyone	Books__Reference	4.0_and_up
APS_AND_NAVIGATION	1.9	179.0000	10	10000	0	Everyone	aps__Navigation	4.1_and_up
BUSINESS	4.6	17.0000	9.4	1000	0	Everyone	Business	4.0_and_up
TRAVEL_AND_LOCAL	*	1.0000	10	1000	0	Everyone	Travel__Local	4.2_and_up
TOOLS	4.2	265.0000	*	10000	0	Everyone	Tools	4.0_and_up
TOOLS	*	0.0000	940	10	$0.99	Everyone	Tools	5.0_and_up
BOOKS_AND_REFERENCE	4.4	121.0000	8.7	10000	0	Everyone	Books__Reference	4.1_and_up
BUSINESS	4.2	100.0000	6.3	10000	0	Everyone	Business	4.1_and_up
TOOLS	3.9	64.0000	4.1	5000	0	Everyone	Tools	4.4_and_up
SOCIAL	2.4	37.0000	37	5000	0	Teen	Social	4.1_and_up
LIFESTYLE	5	5.0000	3.2	100	0	Everyone	Lifestyle	4.0_and_up
TOOLS	3.9	21.0000	11	10000	0	Everyone	Tools	5.0_and_up
BOOKS_AND_REFERENCE	*	0.0000	2.6	10	0	Everyone	Books__Reference	4.1_and_up
APS_AND_NAVIGATION	3.7	78.0000	3	10000	0	Everyone	aps__Navigation	2.2_and_up
BUSINESS	5	5.0000	14	100	0	Everyone	Business	4.1_and_up
FAILY	4	3323.0000	47	100000	0	Everyone	Siulation	4.0_and_up
PHOTOGRAPHY	3	1.0000	2.5	10	$3.49	Everyone	Photography	4.2_and_up
TOOLS	4.1	29.0000	2.3	5000	0	Everyone	Tools	4.0.3_and_up
FAILY	4.8	21.0000	49	1000	0	Everyone	Role_Playing	4.1_and_up
GAE	4.5	33.0000	44	1000	0	Everyone_10+	Action	2.3_and_up
TOOLS	3.5	13.0000	3	1000	0	Everyone	Tools	4.0_and_up
PHOTOGRAPHY	*	0.0000	2.3	100	0	Everyone	Photography	4.2_and_up
TOOLS	*	0.0000	15	1	$1.49	Everyone	Tools	4.1_and_up
APS_AND_NAVIGATION	*	9.0000	10	1000	0	Everyone	aps__Navigation	4.1_and_up
TOOLS	4.5	954.0000	7.6	10000	0	Teen	Tools	4.1_and_up
FAILY	4.5	355613.0000	59	10000000	0	Teen	Role_Playing	4.4_and_up
COICS	4.2	25673.0000	*	1000000	0	Teen	Coics	*
GAE	4.3	504765.0000	36	5000000	0	Teen	Action	4.4_and_up
GAE	4.4	2440877.0000	32	10000000	0	Teen	Action	4.0_and_up
FAILY	4.4	6715.0000	9.5	500000	0	ature_17+	Entertainent	4.4_and_up
FAILY	4.3	43090.0000	95	5000000	0	Everyone	ActionAction__Adventure	4.0_and_up
FAILY	4.2	2557.0000	5.8	50000	$4.99	Everyone_10+	AdventureAction__Adventure	4.0.3_and_up
GAE	4.5	937.0000	35	10000	0	Everyone	Trivia	4.0.3_and_up
FAILY	4.3	139545.0000	63	10000000	0	Everyone	RacingAction__Adventure	4.1_and_up
GAE	4.3	22333.0000	9.7	1000000	0	Everyone_10+	Action	4.3_and_up
PERSONALIZATION	4.2	249.0000	91	10000	0	Everyone	Personalization	4.1_and_up
SOCIAL	4.9	117.0000	63	1000	0	Teen	Social	4.0.3_and_up
COICS	4.1	45651.0000	*	5000000	0	Teen	Coics	*
GAE	1.4	33.0000	3.1	1000	0	Everyone	Trivia	4.1_and_up
FAILY	4	16190.0000	88	1000000	0	Everyone	ActionAction__Adventure	4.0_and_up
COICS	5	34.0000	12	5000	0	Everyone	Coics	5.0_and_up
GAE	4.3	2468915.0000	92	50000000	0	Teen	Action	4.0.3_and_up
FAILY	*	3.0000	4.1	100	0	Everyone	Entertainent	5.0_and_up
GAE	4.2	304106.0000	*	10000000	0	Teen	Adventure	4.0.3_and_up
GAE	4.3	11.0000	23	500	0	Everyone	Trivia	4.0.3_and_up
BOOKS_AND_REFERENCE	3.8	38.0000	7.2	5000	0	Everyone	Books__Reference	4.4_and_up
TOOLS	4.1	1186.0000	6.4	50000	0	Unrated	Tools	2.3.3_and_up
BOOKS_AND_REFERENCE	4.2	20.0000	3.4	1000	0	Everyone	Books__Reference	1.6_and_up
FAILY	4.3	166312.0000	91	5000000	0	Teen	Role_Playing	4.4_and_up
TOOLS	4.1	46.0000	6.1	1000	0	Everyone	Tools	4.0.3_and_up
FAILY	4.3	128.0000	22	10000	0	Everyone	Puzzle	4.0.3_and_up
APS_AND_NAVIGATION	3.6	258.0000	6.9	50000	0	Everyone	aps__Navigation	4.0_and_up
GAE	4.3	264755.0000	91	10000000	0	Teen	Action	4.0_and_up
FAILY	4.6	2354042.0000	72	50000000	0	Everyone_10+	Role_Playing	4.0.3_and_up
TRAVEL_AND_LOCAL	4.4	6895.0000	10	500000	0	Everyone	Travel__Local	4.1_and_up
FAILY	5	22.0000	2.2	100	0	ature_17+	Entertainent	4.4_and_up
FAILY	4.4	160.0000	8.5	5000	0	Everyone	Entertainent	4.1_and_up
NEWS_AND_AGAZINES	4.5	1440.0000	12	100000	0	Everyone	News__agazines	4.0_and_up
COICS	*	1.0000	21	50	0	Everyone_10+	Coics	4.4_and_up
FAILY	4.7	78.0000	11	5000	0	Everyone	Education	4.1_and_up
FAILY	*	1.0000	2.3	500	0	Everyone	Entertainent	4.0_and_up
PHOTOGRAPHY	5	3.0000	16	500	0	Everyone	Photography	4.1_and_up
TRAVEL_AND_LOCAL	*	0.0000	32	50	$4.99	Everyone	Travel__Local	4.4_and_up
BOOKS_AND_REFERENCE	*	7.0000	17	1000	0	Everyone	Books__Reference	4.0.3_and_up
APS_AND_NAVIGATION	3.4	59.0000	1.3	10000	0	Everyone	aps__Navigation	1.5_and_up
TRAVEL_AND_LOCAL	3.1	16.0000	18	5000	0	Everyone	Travel__Local	4.0.3_and_up
TRAVEL_AND_LOCAL	4.5	339.0000	10	5000	$2.99	Everyone	Travel__Local	4.1_and_up
LIFESTYLE	5	1.0000	1.2	10	$3.04	Everyone	Lifestyle	2.3_and_up
NEWS_AND_AGAZINES	4.3	80.0000	8.7	5000	0	Everyone_10+	News__agazines	4.4W_and_up
AUTO_AND_VEHICLES	4.4	186648.0000	42	10000000	0	Everyone	Auto__Vehicles	4.2_and_up
COUNICATION	4.3	226541.0000	*	10000000	0	Everyone	Counication	*
WEATHER	4.2	189310.0000	38	10000000	0	Everyone	Weather	*
COUNICATION	4	74497.0000	5.3	5000000	0	Everyone	Counication	4.0_and_up
BOOKS_AND_REFERENCE	4.5	264260.0000	*	10000000	0	Everyone	Books__Reference	*
PHOTOGRAPHY	4	50109.0000	*	10000000	0	Everyone	Photography	*
APS_AND_NAVIGATION	4.1	54034.0000	5.8	5000000	0	Teen	aps__Navigation	4.0_and_up
GAE	3.8	47386.0000	96	1000000	0	Everyone	Racing	4.2_and_up
FAILY	4.3	267787.0000	21	10000000	0	Everyone	Education	4.4_and_up
FAILY	4.6	401211.0000	*	10000000	0	Everyone	Entertainent	*
TOOLS	4.1	498894.0000	10	50000000	0	Everyone	Tools	4.0.3_and_up
FAILY	4.3	9149.0000	80	1000000	0	Everyone	Siulation	2.3.3_and_up
TOOLS	4.3	191621.0000	6.1	10000000	0	Everyone	Tools	4.0_and_up
GAE	4.2	32849.0000	1.5	1000000	0	Everyone	Word	2.3_and_up
PHOTOGRAPHY	4.3	251686.0000	31	10000000	0	Everyone	Photography	4.1_and_up
FAILY	4.4	252006.0000	26	5000000	0	Everyone	Siulation	2.3_and_up
COUNICATION	4.4	483782.0000	20	10000000	0	Everyone	Counication	4.1_and_up
PERSONALIZATION	3.9	28694.0000	2.9	1000000	0	Everyone	Personalization	4.0.3_and_up
PHOTOGRAPHY	4.3	1517395.0000	*	100000000	0	Everyone	Photography	*
GAE	4.5	785622.0000	*	50000000	0	Everyone	usic	4.1_and_up
GAE	4.3	234589.0000	38	50000000	0	Everyone	Racing	2.3.3_and_up
FAILY	3.5	113183.0000	36	5000000	0	Everyone	Puzzle	4.1_and_up
GAE	4.2	951435.0000	14	50000000	0	Everyone	Racing	2.1_and_up
TOOLS	4.1	45610.0000	176	10000000	0	Everyone	Tools	1.6_and_up
GAE	4.1	257531.0000	44	10000000	0	Everyone_10+	Racing	4.1_and_up
FAILY	4.7	198480.0000	82	5000000	0	Everyone	Siulation	4.1_and_up
GAE	4.5	375996.0000	3.3	10000000	0	Everyone	Board	4.1_and_up
GAE	3.3	152102.0000	18	10000000	0	Teen	Trivia	4.1_and_up
FAILY	4.2	17108.0000	8.3	100000	0	Everyone	Strategy	2.3.3_and_up
TOOLS	*	4.0000	33	1000	0	Everyone	Tools	1.5_and_up
GAE	*	1.0000	14	100	0	Everyone	Board	2.3_and_up
PRODUCTIVITY	4.2	226453.0000	*	10000000	0	Everyone	Productivity	*
FAILY	4.6	1764.0000	8.3	10000	$3.99	Everyone_10+	Strategy	2.3.3_and_up
APS_AND_NAVIGATION	*	9.0000	9.9	500	0	Everyone	aps__Navigation	5.0_and_up
BUSINESS	4.3	24.0000	8	1000	0	Everyone	Business	3.2_and_up
PHOTOGRAPHY	4.3	194.0000	1.5	10000	0	Everyone	Photography	4.0_and_up
SPORTS	4	1.0000	3.6	100	0	Everyone	Sports	4.1_and_up
TOOLS	4.7	3408.0000	15	50000	0	Everyone	Tools	4.1_and_up
LIFESTYLE	5	8.0000	6.7	1000	0	Everyone	Lifestyle	4.1_and_up
PHOTOGRAPHY	*	1.0000	663	10	$29.99	Everyone	Photography	4.0.3_and_up
SOCIAL	*	7.0000	1.4	500	0	Teen	Social	5.0_and_up
TOOLS	*	2.0000	20	100	0	Everyone	Tools	4.3_and_up
BUSINESS	*	2.0000	6	100	0	Everyone	Business	4.0.3_and_up
SPORTS	*	29.0000	14	100	0	Everyone	Sports	5.0_and_up
FAILY	*	24.0000	1.5	1000	0	Everyone	Entertainent	2.3_and_up
SOCIAL	*	2.0000	2.3	1000	0	Everyone	Social	2.3_and_up
PARENTING	5	1.0000	27	10	0	Everyone	Parenting	4.2_and_up
PRODUCTIVITY	4.9	17.0000	76	100	0	Everyone	Productivity	4.4_and_up
BUSINESS	*	0.0000	15	100	0	Everyone	Business	4.0_and_up
LIFESTYLE	*	2.0000	32	500	0	Everyone	Lifestyle	4.0.3_and_up
TOOLS	*	9.0000	6.3	500	0	Everyone	Tools	4.0.3_and_up
FI*CE	*	30.0000	24	10000	0	Everyone	Fi*ce	4.1_and_up
FAILY	*	5.0000	1.4	100	0	Everyone	Entertainent	2.3_and_up
TOOLS	*	0.0000	36	10	0	Everyone	Tools	4.1_and_up
APS_AND_NAVIGATION	4.3	11100.0000	15	500000	0	Everyone	aps__Navigation	4.0.3_and_up
BUSINESS	*	0.0000	3	50	0	Everyone	Business	4.1_and_up
TOOLS	*	2.0000	14	5	0	Everyone	Tools	4.4_and_up
PRODUCTIVITY	*	1.0000	10	10	$2.99	Everyone	Productivity	4.0.3_and_up
SOCIAL	4	479939.0000	15	10000000	0	ature_17+	Social	4.4_and_up
PRODUCTIVITY	*	0.0000	5.2	10	$2.99	Everyone	Productivity	4.0_and_up
TOOLS	*	0.0000	2.9	10	0	Everyone	Tools	4.0_and_up
TOOLS	4.5	2.0000	3.3	100	$3.99	Everyone	Tools	4.0.3_and_up
NEWS_AND_AGAZINES	*	2.0000	5.7	100	0	Everyone	News__agazines	4.0.3_and_up
TOOLS	4.1	1648.0000	36	500000	0	Everyone	Tools	4.1_and_up
BOOKS_AND_REFERENCE	4.3	18.0000	5.7	1000	0	Everyone	Books__Reference	4.0_and_up
BUSINESS	*	0.0000	2.9	5	0	Everyone	Business	4.0.3_and_up
LIFESTYLE	*	0.0000	3.3	1	0	Everyone	Lifestyle	4.0_and_up
EVENTS	*	0.0000	4.5	10	0	Everyone	Events	4.1_and_up
APS_AND_NAVIGATION	4.5	65448.0000	*	5000000	0	Everyone	aps__Navigation	*
COUNICATION	*	12.0000	1.6	500	0	Everyone	Counication	2.3_and_up
PRODUCTIVITY	*	6.0000	2.8	100	$0.99	Everyone	Productivity	4.1_and_up
SHOPPING	3.9	16678.0000	*	5000000	0	Everyone	Shopping	*
SHOPPING	3.7	668.0000	1.1	100000	0	Everyone	Shopping	4.0_and_up
SHOPPING	4.2	470.0000	4.1	10000	$2.99	Everyone	Shopping	4.1_and_up
SHOPPING	3.6	38.0000	1.1	10000	0	Everyone	Shopping	4.0_and_up
BUSINESS	3.6	5.0000	6.8	50	$8.99	Everyone	Business	4.0.3_and_up
TOOLS	2.1	14.0000	28	1000	0	Everyone	Tools	4.1_and_up
SHOPPING	4.7	10318.0000	32	1000000	0	Everyone	Shopping	4.4_and_up
VIDEO_PLAYERS	3.2	39.0000	12	10000	0	Everyone	Video_Players__Editors	4.0.3_and_up
TOOLS	3	19.0000	22	1000	$4.99	Everyone	Tools	4.0_and_up
GAE	4.3	59.0000	1.4	1000	0	Everyone	Board	2.3_and_up
SHOPPING	3	4.0000	1.2	1000	0	Everyone	Shopping	4.0_and_up
FAILY	4.3	10.0000	20	100	$12.99	Everyone	Siulation	*
FAILY	3.9	53301.0000	7.6	10000000	0	Everyone	Entertainent	4.0.3_and_up
VIDEO_PLAYERS	3.3	12.0000	2.9	500	0	Everyone	Video_Players__Editors	5.0_and_up
PRODUCTIVITY	4.3	195.0000	*	10000	0	Everyone	Productivity	*
VIDEO_PLAYERS	4	486.0000	2.5	10000	0	Everyone	Video_Players__Editors	4.4_and_up
BUSINESS	3.7	3.0000	11	10	$2.49	Everyone	Business	2.2_and_up
TOOLS	2.8	27.0000	34	1000	0	Everyone	Tools	4.4_and_up
GAE	4.4	10786.0000	21	1000000	0	Everyone	Arcade	4.0.3_and_up
TOOLS	5	1.0000	4.5	500	0	Everyone	Tools	4.1_and_up
TRAVEL_AND_LOCAL	3.9	58.0000	22	10000	0	Everyone	Travel__Local	4.0.3_and_up
PRODUCTIVITY	4.2	43.0000	34	1000	0	Everyone	Productivity	4.0_and_up
HEALTH_AND_FITNESS	4.8	6.0000	14	100	0	Everyone	Health__Fitness	4.1_and_up
SHOPPING	4	7006.0000	12	500000	0	Everyone	Shopping	4.4_and_up
COUNICATION	*	0.0000	*	100	0	Everyone	Counication	*
SHOPPING	3	2.0000	1.3	100	0	Everyone	Shopping	3.0_and_up
PRODUCTIVITY	4.5	8.0000	3.1	100	0	Everyone	Productivity	4.0.3_and_up
TRAVEL_AND_LOCAL	2.6	122.0000	11	10000	0	Everyone	Travel__Local	4.1_and_up
FI*CE	5	4.0000	5.9	100	0	Everyone	Fi*ce	4.4_and_up
LIFESTYLE	*	0.0000	3	10	0	Everyone	Lifestyle	4.0_and_up
HEALTH_AND_FITNESS	*	1.0000	12	100	0	Everyone	Health__Fitness	4.1_and_up
SHOPPING	5	1.0000	1.1	10	0	Everyone	Shopping	4.0_and_up
TOOLS	4.1	543.0000	26	10000	0	Everyone	Tools	4.0.3_and_up
BUSINESS	*	1.0000	4.5	100	0	Everyone	Business	4.0_and_up
NEWS_AND_AGAZINES	4.5	53.0000	5.9	10000	0	Teen	News__agazines	4.0_and_up
NEWS_AND_AGAZINES	5	3.0000	5.7	100	0	Everyone	News__agazines	4.1_and_up
LIFESTYLE	4.7	407589.0000	*	10000000	0	Everyone	Lifestyle	*
SHOPPING	4.5	104068.0000	37	5000000	0	Teen	Shopping	4.1_and_up
GAE	4.4	562345.0000	*	10000000	0	Teen	Casino	*
GAE	4.4	3941129.0000	77	50000000	0	Teen	Action	3.0_and_up
GAE	4.3	314774.0000	43	5000000	0	Teen	Action	2.1_and_up
GAE	4.2	1878.0000	20	100000	0	Teen	Casino	3.0_and_up
FAILY	3	4.0000	8	1000	0	Everyone	Entertainent	4.1_and_up
FAILY	4.1	78142.0000	17	5000000	0	Everyone	Strategy	3.0_and_up
GAE	4.2	326042.0000	10	10000000	0	Teen	Action	3.0_and_up
FAILY	4.2	35172.0000	34	1000000	0	Teen	Strategy	2.3.3_and_up
FAILY	4	28633.0000	81	1000000	0	Everyone_10+	Role_Playing	2.3_and_up
GAE	4.3	331692.0000	*	10000000	0	Everyone	Racing	4.0.3_and_up
FAILY	4.1	3527.0000	35	100000	0	Teen	Strategy	3.0_and_up
GAE	3.6	151.0000	100	10000	0	Everyone	Racing	4.1_and_up
FAILY	4.3	1130.0000	48	50000	0	Teen	Siulation	4.2_and_up
FAILY	5	1.0000	59	100	0	Everyone	Entertainent	4.4_and_up
FAILY	4.2	26307.0000	*	1000000	0	Teen	Role_Playing	4.0.3_and_up
SOCIAL	3.9	6450.0000	14	500000	0	ature_17+	Social	4.0_and_up
FAILY	*	8.0000	10	1000	0	Everyone	Entertainent	4.1_and_up
FAILY	4.1	29387.0000	16	1000000	0	Everyone	Strategy	3.0_and_up
FAILY	3.8	168.0000	24	10000	0	Everyone	Strategy	4.0.3_and_up
LIFESTYLE	5	6.0000	2.3	1000	0	Everyone	Lifestyle	2.2_and_up
GAE	3.7	38767.0000	4.1	5000000	0	Everyone_10+	Action	2.0_and_up
FAILY	4.3	5623.0000	28	100000	0	Everyone_10+	Role_Playing	2.3_and_up
FAILY	4.2	10440.0000	27	500000	0	Teen	Role_Playing	4.4_and_up
FAILY	4.3	157997.0000	27	10000000	0	Everyone	Siulation	2.3.3_and_up
NEWS_AND_AGAZINES	2.5	81.0000	6.7	10000	0	ature_17+	News__agazines	4.0.3_and_up
SPORTS	4.3	83545.0000	23	5000000	0	Everyone	Sports	4.0_and_up
FAILY	4.4	42069.0000	*	1000000	0	Teen	Entertainent	*
LIFESTYLE	*	0.0000	4.9	50	0	Everyone	Lifestyle	4.3_and_up
SPORTS	4.3	34062.0000	85	1000000	0	Everyone	Sports	4.4_and_up
FAILY	4.2	1484.0000	41	100000	0	Everyone	Strategy	4.0.3_and_up
GAE	4.6	152395.0000	14	10000000	0	Everyone_10+	Action	2.3_and_up
FAILY	4	3715.0000	94	100000	0	Everyone	Role_Playing	4.0.3_and_up
FAILY	2.9	975.0000	45	100000	0	Everyone	Siulation	4.1_and_up
BOOKS_AND_REFERENCE	*	13.0000	942	1000	0	Everyone	Books__Reference	2.3.3_and_up
GAE	4.5	396090.0000	26	10000000	0	Teen	Casino	4.0.3_and_up
FAILY	4.7	417197.0000	99	10000000	0	Everyone_10+	Role_Playing	2.3_and_up
PERSONALIZATION	3.8	23.0000	5.9	1000	0	Everyone	Personalization	4.0.3_and_up
BUSINESS	*	3.0000	36	100	0	Everyone	Business	5.0_and_up
GAE	4.7	466495.0000	52	10000000	0	Teen	Card	2.3.3_and_up
GAE	3.9	41683.0000	63	1000000	0	Everyone	Arcade	2.3_and_up
FAILY	4.5	96658.0000	26	1000000	0	Everyone_10+	Role_Playing	3.0_and_up
FAILY	4.7	6297590.0000	*	100000000	0	Everyone	EducationEducation	*
SOCIAL	4.5	412888.0000	35	10000000	0	Everyone	Social	4.1_and_up
TOOLS	4.2	227798.0000	*	50000000	0	Everyone	Tools	*
SOCIAL	4.3	231446.0000	5.4	10000000	0	Everyone	Social	4.0_and_up
FAILY	4.4	303394.0000	53	10000000	0	ature_17+	Entertainent	4.1_and_up
HEALTH_AND_FITNESS	4.8	39068.0000	4	500000	0	Everyone	Health__Fitness	4.1_and_up
SPORTS	4.2	3909032.0000	51	100000000	0	Everyone	Sports	4.1_and_up
PHOTOGRAPHY	4.1	211620.0000	20	10000000	0	Everyone	Photography	4.0_and_up
GAE	4.5	6026.0000	39	100000	0	Teen	Action	4.1_and_up
PHOTOGRAPHY	4.5	41331.0000	5	5000000	0	Everyone	Photography	4.0.3_and_up
PHOTOGRAPHY	4.6	28107.0000	5.7	500000	$2.99	Everyone	Photography	4.0_and_up
COUNICATION	4.4	552635.0000	29	10000000	0	Everyone	Counication	4.1_and_up
FAILY	4.1	217736.0000	87	10000000	0	Everyone	CasualPretend_Play	4.1_and_up
TOOLS	4.3	1648515.0000	7.1	100000000	0	Everyone	Tools	2.3_and_up
GAE	4.7	55952.0000	61	1000000	0	Everyone_10+	Arcade	4.1_and_up
PHOTOGRAPHY	4.4	928720.0000	*	50000000	0	Everyone	Photography	*
SHOPPING	4.2	609186.0000	30	10000000	0	Everyone	Shopping	4.1_and_up
GAE	4.3	771001.0000	52	50000000	0	Everyone_10+	Action	4.1_and_up
GAE	4.5	617732.0000	44	10000000	0	Everyone_10+	Action	4.1_and_up
PRODUCTIVITY	4.3	496397.0000	*	100000000	0	Everyone	Productivity	*
VIDEO_PLAYERS	4.8	332623.0000	4.6	10000000	0	Everyone	Video_Players__Editors	4.1_and_up
GAE	4.5	371318.0000	90	10000000	0	Everyone_10+	Arcade	4.1_and_up
SOCIAL	4.6	216513.0000	*	5000000	0	ature_17+	Social	*
VIDEO_PLAYERS	4.7	696665.0000	91	10000000	0	Everyone	Video_Players__Editors	5.0_and_up
FAILY	4.4	860078.0000	30	10000000	0	Everyone	Siulation	4.1_and_up
FAILY	4.1	5997.0000	20	1000000	0	Everyone	Siulation	4.1_and_up
FAILY	4.3	796.0000	28	100000	0	Everyone	Entertainent	5.0_and_up
TOOLS	4.2	2013.0000	16	100000	0	Everyone	Tools	4.1_and_up
TOOLS	4.2	2925.0000	16	100000	0	Everyone	Tools	4.1_and_up
FAILY	3.6	21095.0000	7.9	1000000	0	Everyone	Entertainent	4.0.3_and_up
FAILY	2.8	21.0000	57	1000	0	Everyone	Education	4.0.3_and_up
FAILY	3.9	30.0000	16	1000	0	Everyone	Education	2.3_and_up
FAILY	3.8	10.0000	25	1000	0	Everyone	Education	4.1_and_up
GAE	4.4	1628.0000	34	50000	0	Everyone	Trivia	2.3_and_up
FAILY	3.7	42.0000	29	1000	0	Everyone	Books__ReferenceEducation	5.0_and_up
BOOKS_AND_REFERENCE	2.7	68.0000	87	5000	0	Everyone	Books__Reference	4.1_and_up
GAE	3.8	66.0000	38	10000	0	Everyone	Arcade	4.1_and_up
FAILY	3.2	429.0000	18	10000	0	Everyone	Education	4.4_and_up
SPORTS	3.9	255.0000	19	100000	0	Everyone	Sports	4.4_and_up
TRAVEL_AND_LOCAL	2.3	9.0000	70	1000	0	Everyone	Travel__Local	4.2_and_up
SPORTS	4.1	556.0000	3.3	10000	0	Everyone	Sports	4.2_and_up
SPORTS	4.3	1387.0000	14	50000	0	Everyone	Sports	4.0.3_and_up
FAILY	3.1	192.0000	66	10000	0	Everyone	Education	4.1_and_up
SPORTS	4.6	315.0000	4.3	1000	$2.99	Everyone	Sports	4.0_and_up
FAILY	4.1	681.0000	48	100000	0	Everyone	Education	2.2_and_up
BUSINESS	4.4	9.0000	31	500	0	Everyone	Business	4.1_and_up
PRODUCTIVITY	3.2	6752.0000	3.3	1000000	0	Everyone	Productivity	4.0.3_and_up
FAILY	4.5	663.0000	25	50000	0	Everyone	Education	3.0_and_up
SOCIAL	3.7	2111.0000	11	100000	0	ature_17+	Social	4.4_and_up
LIFESTYLE	*	4.0000	17	1000	0	Everyone	Lifestyle	4.0_and_up
PERSONALIZATION	*	0.0000	16	1	$0.99	Everyone	Personalization	4.4_and_up
FAILY	*	21.0000	3.5	100	0	Everyone	Entertainent	4.0.3_and_up
FAILY	4.4	708.0000	33	50000	0	Everyone	Education	3.0_and_up
LIFESTYLE	4.5	532.0000	6.4	10000	0	Everyone	Lifestyle	2.3_and_up
FAILY	5	2.0000	3.9	100	0	Everyone	Entertainent	4.1_and_up
FAILY	4.8	5.0000	1.5	10	0	Everyone	Education	2.3_and_up
PERSONALIZATION	*	0.0000	6.6	10	0	Teen	Personalization	4.0_and_up
FAILY	4.6	124.0000	23	10000	0	Everyone	Education	3.0_and_up
COUNICATION	4	1.0000	2.4	10	0	Everyone	Counication	4.2_and_up
FAILY	4.1	19388.0000	35	1000000	0	Everyone	Entertainentusic__Video	4.0.3_and_up
COUNICATION	*	49.0000	1.1	1000	0	Everyone	Counication	2.3_and_up
APS_AND_NAVIGATION	4.1	204.0000	11	10000	0	Everyone	aps__Navigation	4.0_and_up
LIFESTYLE	*	0.0000	13	500	0	Everyone	Lifestyle	4.1_and_up
FAILY	*	13.0000	34	1000	0	Everyone	Entertainent	4.1_and_up
SOCIAL	4.8	65.0000	7.1	500	0	Teen	Social	4.1_and_up
COUNICATION	*	0.0000	4.2	50	0	Everyone	Counication	2.2_and_up
BEAUTY	*	8.0000	17	100	0	Everyone	Beauty	4.1_and_up
LIFESTYLE	*	1.0000	3	100	0	Everyone	Lifestyle	4.0_and_up
SOCIAL	4.3	3.0000	5.3	100	0	Teen	Social	4.1_and_up
FI*CE	2.8	851.0000	30	100000	0	Everyone	Fi*ce	4.3_and_up
LIFESTYLE	*	0.0000	3.3	1	0	Teen	Lifestyle	4.1_and_up
LIFESTYLE	*	0.0000	2.5	10	0	Everyone	Lifestyle	4.0_and_up
TOOLS	4.7	6505.0000	2	50000	$2.99	Everyone	Tools	4.0_and_up
TOOLS	4.5	569727.0000	*	10000000	0	Everyone	Tools	*
TOOLS	4.2	91186.0000	6.3	5000000	0	Everyone	Tools	4.0_and_up
TOOLS	4.3	1072565.0000	*	50000000	0	Everyone	Tools	*
TOOLS	3.8	120494.0000	2.3	10000000	0	Everyone	Tools	4.1_and_up
PRODUCTIVITY	3.8	637.0000	7.2	100000	0	Everyone	Productivity	4.1_and_up
TOOLS	4.2	43677.0000	*	1000000	0	Everyone	Tools	*
TOOLS	3.8	79132.0000	2.2	10000000	0	Everyone	Tools	2.3_and_up
FAILY	4	39682.0000	6.2	1000000	0	Everyone	Entertainent	4.1_and_up
TOOLS	4	18478.0000	1.7	1000000	0	Everyone	Tools	2.3_and_up
FAILY	4.6	12.0000	10	1000	0	ature_17+	Entertainent	4.1_and_up
TOOLS	4	32879.0000	3.2	5000000	0	Everyone	Tools	4.0.3_and_up
FI*CE	4.3	85.0000	30	10000	0	Everyone	Fi*ce	5.0_and_up
FAILY	4.3	23.0000	11	5000	0	Everyone	Entertainent	5.0_and_up
